ID,Date,Address,Suite,PermitType,ConstructionCost,OwnerName,Contractor,CleanAddress,MatchType,MatchAddress,parcelId,lat,lng
 177815,2013/08/02 00:00:00.000,1616 LEESTOWN RD,,GRADING COMMERCIAL, 0.0,MEADOWTHORPE STATION LLC,FRANKLIN PRICE INC,1616 LEESTOWN RD,Block Level,LEESTOWN RD,,-84.526224295043377,38.06748029958117
 187364,2015/02/02 00:00:00.000,865 GLASFORD SQ,#103,"MECHANICAL, SINGLE FAMILY", 3728.92,RML CONSTRUCTION LLP,STIVERS HVAC INC,865 GLASFORD SQ,Block Level,GLASFORD SQ,,-84.51641434667539,37.971508367488383
 176693,2013/06/11 00:00:00.000,828 LANE ALLEN RD,STE 105,RETAIL SALES REMODELING, 5000.0,AUCTION HOUSE CORP,OWNER,828 LANE ALLEN RD,Block Level,LANE ALLEN RD,,-84.539564746219241,38.029287874495083
 176670,2013/06/11 00:00:00.000,389 ROSE ST,,REMODELING RESTAURANT, 20000.0,"SWEET MANGO, LLC",OWNER,389 ROSE ST,Block Level,ROSE ST,,-84.499459954230389,38.038067243705491
 164979,2011/08/10 00:00:00.000,220 W VINE ST,,"MECHANICAL COMM. $10,001-$25,000", 0.0,LEX TRAN,ALPHA MECHANICAL SERVICE,220 W VINE ST,Block Level,W VINE ST,,-84.499344287564867,38.047022914678159
 173796,2013/01/16 00:00:00.000,1225 S BROADWAY,,ADDITION PRIVATE HOSPITAL, 547278.0,LEXINGTON CLINIC,ERDMAN HEALTHCARE FACILITIES COMPANY ,1225 S BROADWAY,Block Level,S BROADWAY,,-84.520568400633849,38.035553407619304
 174337,2013/02/14 00:00:00.000,2833 KEARNEY CREEK LN,,"MECHANICAL, SINGLE FAMILY", 0.0,BARLOW HOMES,ADVANTAGE AIR,2833 KEARNEY CREEK LN,Block Level,KEARNEY CREEK LN,,-84.520537827991106,38.107299674390028
 174941,2013/03/18 00:00:00.000,4299 EVANGELINE LN,,"MECHANICAL, SINGLE FAMILY", 0.0,BALL HOMES,STIVERS HVAC INC,4299 EVANGELINE LN,Block Level,EVANGELINE LN,,-84.410733541559296,37.985846398722487
 166783,2011/12/12 00:00:00.000,1220 RED MILE RD,,"MECHANICAL COMM. $2,001-$10,000", 0.0,FENNELLS CO INC   GLENN,FAYETTE HEATING & AIR CONDITIONING,1220 RED MILE RD,Block Level,RED MILE RD,,-84.516081442847806,38.039664827205016
 179378,2013/10/30 00:00:00.000,3097 TODDS RD,,SIGNS , 3050.0,"CHERRY HOUSE PROPERTIES, INC.",ANCHOR SIGN INC,3097 TODDS RD,Block Level,OLD TODDS RD,,-84.42379664049777,38.009642789941999
 171949,2012/09/17 00:00:00.000,350 E MAIN ST,,"MECHANICAL COMM. $2,001-$10,000", 0.0,T W KINKEAD ,AIR CONTROL HEATING & COOLING OF LEX,350 E MAIN ST,Block Level,E MAIN ST,,-84.49219789647961,38.042087682054088
 162621,2011/03/23 00:00:00.000,3070 LAKECREST CIR,,SIGNS , 5000.0,ASHMARK INC,ALL STAR SIGN COMPANY,3070 LAKECREST CIR,Block Level,LAKECREST CIR,,-84.554547401886651,38.01702574274897
 180480,2013/12/30 00:00:00.000,4051 IRON WORKS PKWY,,"MECHANICAL COMM. $10,001-$25,000", 4500.0,US DRESSAGE FEDERATION ,ALPHA MECHANICAL SERVICE,4051 IRON WORKS PKWY,Block Level,IRON WORKS PKWY,,-84.515770565080999,38.148195872847459
 169952,2012/06/11 00:00:00.000,390 SOUTHLAND DR,,"MECHANICAL COMM. $2,001-$10,000", 0.0,M G M PROPERTIES,CENTRAL KY HEATING & A C INC,390 SOUTHLAND DR,Block Level,SOUTHLAND DR,,-84.525001834922278,38.016855094614819
 186471,2014/11/24 00:00:00.000,3070 LAKECREST CIR,,ZONING COMPLIANCE PERMIT (N/C), 0.0,ZEN SUSHI & SAKE BAR,ZEN SUSHI & SAKE BAR,3070 LAKECREST CIR,Block Level,LAKECREST CIR,,-84.554547401886651,38.01702574274897
 161980,2011/02/01 00:00:00.000,4383 OLD HARRODSBURG RD,STE:155,SIGNS , 4474.0,ACTORS GUILD,SIGNS NOW,4383 OLD HARRODSBURG RD,Block Level,OLD HARRODSBURG RD,,-84.584326813387079,37.996307978717638
 186866,2014/12/22 00:00:00.000,1638 WHARTON WAY,,"MECHANICAL, SINGLE FAMILY", 2153.15,RML CONSTRUCTION LLP,STIVERS HVAC INC,1638 WHARTON WAY,Block Level,WHARTON WAY,,-84.394532810152739,38.018228347541402
 171449,2012/08/21 00:00:00.000,1701 HUNTERS REST CT,,"FENCE, RESIDENTIAL", 2000.0,PAULA PRYOR ALLEN ,PAULA PRYOR ALLEN ,1701 HUNTERS REST CT,Block Level,HUNTERS REST CT,,-84.455203128056567,37.971089759187379
 178894,2013/09/27 00:00:00.000,814 EUCLID AVE,,ZONING COMPLIANCE PERMIT (N/C), 0.0,DONUT DAYS - CHEVY CHASE,DONUT DAYS - CHEVY CHASE,814 EUCLID AVE,Block Level,EUCLID AVE,,-84.490703822665864,38.029770648284604
 166617,2011/11/29 00:00:00.000,3344 PARTNER PL,#2,"MECHANICAL COMM. $2,001-$10,000", 0.0,LUCKY NAILS,LEXINGTON UNIQUE INDOOR COMFORT LLC,3344 PARTNER PL,Block Level,PARTNER PL,,-84.546913633465067,37.995532492203708
 164602,2011/07/18 00:00:00.000,431 SOUTHLAND DR,,SIGNS , 400.0,APRIL GUMBERT,SIGNS NOW,431 SOUTHLAND DR,Block Level,SOUTHLAND DR,,-84.527614149031194,38.01931141492058
 187515,2015/02/11 00:00:00.000,3317 ALCOTT PL,,"MECHANICAL, SINGLE FAMILY", 4200.0,BALL HOMES ,CENTRAL KY HEATING & AIR,3317 ALCOTT PL,Block Level,ALCOTT PL,,-84.393522489673572,38.017625560947529
 182375,2014/07/21 00:00:00.000,2341 SIR BARTON WAY,,REMODELING RESTAURANT, 200000.0,BLOOMING BRANDS INC.,"RICK SHIPMAN CONSTRUCTION, INC",2341 SIR BARTON WAY,Block Level,SIR BARTON WAY,,-84.422371658560849,38.022921228790146
 184533,2014/08/20 00:00:00.000,360 E VINE ST,STE 100,COMMERCIAL CANOPY, 2100.0,KENTUCKY BANK,SOUTHERN TENT & AWNING CO,360 E VINE ST,Block Level,E VINE ST,,-84.492562989375187,38.041208472367067
 187473,2015/02/10 00:00:00.000,4371 OLD HARRODSBURG RD,STE 120,, 30000.0,ELEMENT H2O/ELLEN CROWE,HOMES BY ANDERSON-TATE LLC,4371 OLD HARRODSBURG RD,Block Level,OLD HARRODSBURG RD,,-84.584326813387079,37.996307978717638
 161519,2011/03/31 00:00:00.000,289 W LOUDON AVE,,DORMITORY, 1600000.0,"HOPE CENTER, INC","HOPE CENTER, INC",289 W LOUDON AVE,Block Level,W LOUDON AVE,,-84.492017179951119,38.062927269927506
 180503,2014/01/03 00:00:00.000,165 MOORE DR,,"MECHANICAL COMM. $25,001-$50,000", 26810.0,THE WEBB CO,SUTER MECHANICAL INC,165 MOORE DR,Block Level,MOORE DR,,-84.522262931676948,38.000131635044802
 174546,2013/02/26 00:00:00.000,3070 LAKECREST CIR,STE 100,SIGNS , 1200.0,DONATOS PIZZA,POPEYE SIGN COMPANY INC,3070 LAKECREST CIR,Block Level,LAKECREST CIR,,-84.554547401886651,38.01702574274897
 172055,2012/09/21 00:00:00.000,1323 NANCY HANKS RD,,FIRELOSS MULTI-FAMILY, 40000.0,BALL REALTY LLC,PAUL DAVIS RESTORATION,1323 NANCY HANKS RD,Block Level,NANCY HANKS RD,,-84.522798534984531,38.047210880952171
 180855,2014/01/29 00:00:00.000,1996 PAVILION WAY,,"MECHANICAL COMM. $250,001-$300,000", 291782.0,GARDEN RIDGE ,CLIMATEC LLC,1996 PAVILION WAY,Block Level,PAVILION WAY,,-84.418825607884571,38.024709486780438
 168807,2012/04/20 00:00:00.000,1553 ALEXANDRIA DR,,SIGNS , 1200.0,WOODBRIDGE APARTMENTS,SIGNS NOW,1553 ALEXANDRIA DR,Block Level,ALEXANDRIA DR,,-84.551907932569549,38.045381498809874
 177629,2013/07/25 00:00:00.000,313 S ASHLAND AVE,,ZONING COMPLIANCE PERMIT (N/C), 0.0,ATHENIAN GRILL GREEK BISTRO,ATHENIAN GRILL GREEK BISTRO,313 S ASHLAND AVE,Block Level,S ASHLAND AVE,,-84.490701465985893,38.030752436579128
 170822,2012/07/27 00:00:00.000,3801 MALL RD,STE 110,SIGNS , 1035.0,COMPLETE NUTRITION,INSTANT SIGNS II,3801 MALL RD,Block Level,MALL RD,,-84.531410640672064,37.984247867456538
 172156,2012/09/26 00:00:00.000,2460 PALUMBO DR,,"MECHANICAL COMM. $10,001-$25,000", 0.0,FAZOLIS,FRANTZ INC,2460 PALUMBO DR,Block Level,PALUMBO DR,,-84.443520854941127,38.016271260454594
 184982,2014/09/02 00:00:00.000,1144 PROVIDENCE RD,,ZONING COMPLIANCE PERMIT (N/C), 0.0,BRIAN ENGLAND,BRIAN ENGLAND,1144 PROVIDENCE RD,Block Level,PROVIDENCE RD,,-84.49294228860299,38.022940255718694
 186328,2014/11/20 00:00:00.000,1588 LEESTOWN RD,STE 120,SIGNS , 3110.0,MEADOWTHORPE STATION LLC,ANCHOR SIGN INC,1588 LEESTOWN RD,Block Level,LEESTOWN RD,,-84.524576484955745,38.066429631669877
 168698,2012/04/17 00:00:00.000,841 LANE ALLEN RD,,ZONING COMPLIANCE PERMIT (N/C), 0.0,LARRY M. OWENS,LARRY M. OWENS,841 LANE ALLEN RD,Block Level,LANE ALLEN RD,,-84.540772810322565,38.029869946501606
 185512,2014/10/01 00:00:00.000,3031 RICHMOND RD,STE 110,"MECHANICAL COMM. $2,001-$10,000", 0.0,JULIAN GORHAM,B & P HEATING & AIR,3031 RICHMOND RD,Block Level,RICHMOND RD,,-84.449313932223149,38.004321861312285
 178067,2013/08/16 00:00:00.000,289 BLUE SKY PKWY,,ZONING COMPLIANCE PERMIT (N/C), 0.0,FGX SPETECH,FGX SPETECH,289 BLUE SKY PKWY,Block Level,BLUE SKY PKWY,,-84.377640064114857,37.963366601031339
 172442,2012/10/11 00:00:00.000,4001 NICHOLASVILLE RD,,SIGNS , 3700.0,FAYETTE PLACE IMPROVEMENTS,INTEGRATED SIGN & GRAPHIC INC,4001 NICHOLASVILLE RD,Block Level,NICHOLASVILLE RD,,-84.527742805906414,37.982266448580283
 170470,2012/07/05 00:00:00.000,675 BYRD THURMAN DR,,"MECHANICAL, GOV BLDG LOCAL", 0.0,LFUCG,KENTUCKY AIR TEMPERATURE SYSTEMS,675 BYRD THURMAN DR,Block Level,BYRD THURMAN DR,,-84.548447976579837,38.066305695767404
 173069,2012/11/15 00:00:00.000,4309 EVANGELINE LN,,TOWNHOUSE, 50000.0,R M L CONTRUCTION,R M L CONSTRUCTION LLC,4309 EVANGELINE LN,Block Level,EVANGELINE LN,,-84.410733541559296,37.985846398722487
 163565,2011/05/16 00:00:00.000,1313 NANCY HANKS RD,,SIGNS , 909.0,BALL HOMES,ROYER SIGN SHOPS INC,1313 NANCY HANKS RD,Block Level,NANCY HANKS RD,,-84.522798534984531,38.047210880952171
 173596,2012/12/26 00:00:00.000,908 DELAWARE AVE,,ZONING COMPLIANCE PERMIT (N/C), 0.0,1-800 ALL PARTS,1-800 ALL PARTS,908 DELAWARE AVE,Block Level,DELAWARE AVE,,-84.472604058776071,38.04005074985978
 180071,2013/12/04 00:00:00.000,1418 VILLAGE DR,,ZONING COMPLIANCE HOME OFFICE (N/C), 0.0,EL CIELO,EL CIELO,1418 VILLAGE DR,Block Level,VILLAGE DR,,-84.549087563591939,38.047992777997472
 185644,2014/10/07 00:00:00.000,3565 NICHOLASVILLE RD,STE 935,"MECHANICAL COMM. $25,001-$50,000", 0.0,CBL & ASSOCIATES,MORRIS HEATING AND COOLING ,3565 NICHOLASVILLE RD,Block Level,NICHOLASVILLE RD,,-84.525643828525205,37.987373447988446
 172122,2012/09/25 00:00:00.000,3124 RICHMOND RD,,"MECHANICAL COMM. $10,001-$25,000", 0.0,BRIXMOR PROPERTIES,FAYETTE HEATING & AIR CONDITIONING,3124 RICHMOND RD,Block Level,RICHMOND RD,,-84.446973736923127,38.002072947689541
 183629,2014/06/20 00:00:00.000,289 HIGHTOWER RD,,ZONING COMPLIANCE HOME OFFICE (N/C), 0.0,PAMELA PRESTON,PAMELA PRESTON,289 HIGHTOWER RD,Block Level,HIGHTOWER RD,,-84.512038959875952,37.992517098915243
 162089,2011/02/23 00:00:00.000,1968 PAVILION WAY,,RETAIL SALES REMODELING, 107000.0,DICKS SPORTING GOODS,WOODS CONSTRUCTION INC,1968 PAVILION WAY,Block Level,PAVILION WAY,,-84.417667828241946,38.022330489267858
 170084,2012/06/15 00:00:00.000,3536 CREEKWOOD DR,#17,"MECHANICAL, MULTI-FAMILY", 0.0,PRG REAL ESTATE MGMT,FAYETTE HEATING & AIR CONDITIONING,3536 CREEKWOOD DR,Block Level,CREEKWOOD DR,,-84.479561056685327,37.996527908386774
 179092,2013/10/09 00:00:00.000,124 VENTURE CT,#7&8,ZONING COMPLIANCE PERMIT (N/C), 0.0,KY EQUINE RESEARCH,KENTUCKY EQUINE RESEARCH,124 VENTURE CT,Block Level,VENTURE CT,,-84.548894758357477,38.081465186805715
 178156,2013/08/21 00:00:00.000,3005 TATES CREEK RD,,"WRECKING STRUCTURES, RESIDENTIAL", 4000.0,PANAGIA PENTOVASILISSA GREEK ORTHODOX CHURCH,CROUCHER EXCAVATING,3005 TATES CREEK RD,Block Level,TATES CREEK RD,,-84.496000367023157,38.005123829548005
 178195,2013/08/23 00:00:00.000,115 CODELL DR,,ZONING COMPLIANCE PERMIT (N/C), 0.0,AKEMI MEANEY,AKEMI MEANEY,115 CODELL DR,Block Level,CODELL DR,,-84.45166014482308,38.011967627993783
 164150,2011/06/21 00:00:00.000,156 MARKET ST,,"MECHANICAL COMM. $10,001-$25,000", 0.0,DAVID LAWYER,AIR CONTROL HEATING & COOLING OF LEX,156 MARKET ST,Block Level,MARKET ST,,-84.4973615131657,38.048465421285911
 180171,2013/12/10 00:00:00.000,845 GLASFORD SQ,UNIT 102,TOWNHOUSE, 50000.0,RML CONSTRUCTION,R M L CONSTRUCTION LLC,845 GLASFORD SQ,Block Level,GLASFORD SQ,,-84.51641434667539,37.971508367488383
 181691,2014/05/05 00:00:00.000,2359 RICHMOND RD,,RESTAURANT, 700140.1,MCDONALDS,MARK L INC,2359 RICHMOND RD,Block Level,RICHMOND RD,,-84.461511893889295,38.015271557241974
 169248,2012/05/11 00:00:00.000,1505 RUSSELL CAVE RD,,ZONING COMPLIANCE PERMIT (N/C), 0.0,EUGENIO DURAN,EUGENIO DURAN,1505 RUSSELL CAVE RD,Block Level,RUSSELL CAVE RD,,-84.47593174913932,38.071741975257567
 173058,2012/11/15 00:00:00.000,4295 EVANGELINE LN,,TOWNHOUSE, 50000.0,R M L CONTRUCTION,R M L CONSTRUCTION LLC,4295 EVANGELINE LN,Block Level,EVANGELINE LN,,-84.410733541559296,37.985846398722487
 175534,2013/06/12 00:00:00.000,808 E HIGH ST,,REMODELING RESTAURANT, 200000.0,"STARBUCKS/ASHLAND VENTURE, LLC","R A HEATH CONSTRUCTION, INC. ",808 E HIGH ST,Block Level,E HIGH ST,,-84.48991711149344,38.030860641008623
 166064,2011/10/21 00:00:00.000,667 SHERARD CIR,,"FENCE, RESIDENTIAL", 1500.0,DON BLACKBURN,RIO GRANDE FENCE CO INC,667 SHERARD CIR,Block Level,SHERARD CIR,,-84.500184278504761,37.981175578080254
 181130,2014/02/24 00:00:00.000,3174 RICHMOND RD,,"MECHANICAL COMM. $25,001-$50,000", 28000.0,HIBBETTS SPORTS ,"BRANSFORD ELEC. & MECH. SERVICES, INC.",3174 RICHMOND RD,Block Level,RICHMOND RD,,-84.446973736923127,38.002072947689541
 186503,2014/11/25 00:00:00.000,219 N LIMESTONE,,"REMODELING SUPERMARKET, FOOD MART", 129000.0,BUCHIGNANI MEAT MARKET,DUDLEY BURKE,219 N LIMESTONE,Block Level,N LIMESTONE,,-84.493860296834384,38.048601268818558
 178674,2013/09/17 00:00:00.000,153 MOORE DR,,REMOD. GEN. BUSINESS OFFICE/BLDG., 107480.0,THE WEBB CO'S: ATTN K. MICHUL,KEBCO INC,153 MOORE DR,Block Level,MOORE DR,,-84.522262931676948,38.000131635044802
 180237,2013/12/10 00:00:00.000,870 GLASFORD SQ,UNIT 103,TOWNHOUSE, 50000.0,RML CONSTRUCTION,R M L CONSTRUCTION LLC,870 GLASFORD SQ,Block Level,GLASFORD SQ,,-84.51641434667539,37.971508367488383
 185478,2014/09/30 00:00:00.000,1060 CHINOE RD,STE 104,"MECHANICAL COMM. $10,001-$25,000", 0.0,SHAKESPEARE AND COMPANY,CLIFF COLE MECHANICAL CONTR INC,1060 CHINOE RD,Block Level,CHINOE RD,,-84.480792533096306,37.997794244578706
 163443,2011/05/11 00:00:00.000,363 CORRAL ST,,GRADING RESIDENTIAL, 0.0,V & D CONSTRUCTION,V & D CONSTRUCTION,363 CORRAL ST,Block Level,CORRAL ST,,-84.489884603152262,38.044115212599657
 178222,2013/08/26 00:00:00.000,501 DARBY CREEK RD,STE 67,ZONING COMPLIANCE PERMIT (N/C), 0.0,"GLENCAIRN MARRIAGE & FAMILY THERAPY CENTER, INC","GLENCAIRN MARRIAGE & FAMILY THERAPY CENTER, INC",501 DARBY CREEK RD,Block Level,DARBY CREEK RD,,-84.431243028000466,38.007572389253212
 180214,2013/12/10 00:00:00.000,865 GLASFORD SQ,UNIT 105,TOWNHOUSE, 50000.0,RML CONSTRUCTION,R M L CONSTRUCTION LLC,865 GLASFORD SQ,Block Level,GLASFORD SQ,,-84.51641434667539,37.971508367488383
 186044,2014/10/29 00:00:00.000,3284 ALCOTT PL,,TOWNHOUSE, 50000.0,RML CONSTRUCTION,R M L CONSTRUCTION LLC,3284 ALCOTT PL,Block Level,ALCOTT PL,,-84.393522489673572,38.017625560947529
 179387,2013/10/24 00:00:00.000,171 MARKET ST,,"MECHANICAL COMM. $2,001-$10,000", 0.0,FIRST PRESBYTERIAN CHURCH,FRANTZ INC,171 MARKET ST,Block Level,MARKET ST,,-84.496429850401469,38.049130010397342
 172165,2012/09/27 00:00:00.000,1356 CAHILL DR,,GRADING COMMERCIAL, 0.0,"KLAUSING GROUP, INC",WOODALL CONSTRUCTION CO INC,1356 CAHILL DR,Block Level,CAHILL DR,,-84.530126133655088,38.056752947239055
 165713,2011/09/23 00:00:00.000,416 HOLLOW CREEK RD,UNIT: C13,"MECHANICAL, MULTI-FAMILY", 0.0,PADDOCK APARTMENTS,DISPONETTE SERVICE CO INC,416 HOLLOW CREEK RD,Block Level,HOLLOW CREEK RD,,-84.476692557782755,38.073781660142522
 173244,2012/11/29 00:00:00.000,1511 RUSSELL CAVE RD,,"MECHANICAL COMM. $2,001-$10,000", 0.0,RIDGEWOOD LIMITED ,CHRISTOPHER & SMITH HEATING & AC,1511 RUSSELL CAVE RD,Block Level,RUSSELL CAVE RD,,-84.47593174913932,38.071741975257567
 177681,2013/07/26 00:00:00.000,389 ROSE ST,,"MECHANICAL COMM. $2,001-$10,000", 0.0,NORTRIGO LLC,FAYETTE HEATING & AIR CONDITIONING,389 ROSE ST,Block Level,ROSE ST,,-84.499459954230389,38.038067243705491
 174455,2013/02/21 00:00:00.000,211 FOUNTAIN CT,,"MECHANICAL COMM. $100,001-$150,000", 150000.0,SWITCO IV LLC,IVEY MECHANICAL COMPANY LLC,211 FOUNTAIN CT,Block Level,FOUNTAIN CT,,-84.438136928587525,38.003948651732358
 180194,2013/12/12 00:00:00.000,2623 CAYMAN HEIGHTS,,GRADING RESIDENTIAL, 0.0,KRIS VANZANT,KRIS VANZANT,2623 CAYMAN HEIGHTS,Block Level,CAYMAN HEIGHTS,,-84.371455687252791,38.016684979990188
 165395,2011/09/06 00:00:00.000,380 S MILL ST,STE: 106,"MECHANICAL COMM. $25,001-$50,000", 0.0,BOBBY FRASENBURG,BERNIE HARTUNG & ASSOCIATES,380 S MILL ST,Block Level,S MILL ST,,-84.501980688733482,38.045995757038824
 166583,2011/11/22 00:00:00.000,250 WALTON AVE,STE 120,REMODELING WHOLESALE BUSINESS, 245000.0,STATE BEAUTY SUPPLY/WALKER PROPERTIES,WALKER PROPERTIES,250 WALTON AVE,Block Level,WALTON AVE,,-84.480539605986309,38.040705779175575
 170911,2012/07/27 00:00:00.000,622 BRECKENRIDGE ST,,"WRECKING STRUCTURES, RESIDENTIAL", 4000.0,HABITAT FOR HUMANITY,SUPERIOR DEMOLITION INC,622 BRECKENRIDGE ST,Block Level,BRECKENRIDGE ST,,-84.475603877631926,38.046843507013527
 185981,2014/10/24 00:00:00.000,1652 ALCOTT PL,,TOWNHOUSE, 50000.0,R M L CONSTRUCTION ,R M L CONSTRUCTION LLC,1652 ALCOTT PL,Block Level,ALCOTT PL,,-84.393522489673572,38.017625560947529
 166626,2011/11/29 00:00:00.000,945 NANDINO BLVD,,REMODELING WAREHOUSE, 40000.0,WORLDWIDE EQUIPMENT,THOMAS BUILDERS INC,945 NANDINO BLVD,Block Level,NANDINO BLVD,,-84.497663176257362,38.07772515187709
 173267,2012/11/30 00:00:00.000,4306 EVANGELINE LN,,TOWNHOUSE, 50000.0,R M L CONSTRUCTION LLC,R M L CONSTRUCTION LLC,4306 EVANGELINE LN,Block Level,EVANGELINE LN,,-84.410733541559296,37.985846398722487
 185710,2014/10/15 00:00:00.000,3031 RICHMOND RD,STE 120,SIGNS , 5093.0,THE CHEEZY MAC,ROYER SIGN SHOPS INC,3031 RICHMOND RD,Block Level,RICHMOND RD,,-84.449313932223149,38.004321861312285
 173287,2012/11/30 00:00:00.000,4371 OLD HARRODSBURG RD,STE:160,"MECHANICAL COMM. $10,001-$25,000", 0.0,BRICK OVEN PIZZERIA,COLLINS FIRE PROTECTION,4371 OLD HARRODSBURG RD,Block Level,OLD HARRODSBURG RD,,-84.584326813387079,37.996307978717638
 173928,2013/01/18 00:00:00.000,4389 EVANGELINE LN,,"MECHANICAL, SINGLE FAMILY", 0.0,"BALL HOMES, INC",STIVERS HVAC INC,4389 EVANGELINE LN,Block Level,EVANGELINE LN,,-84.410279006989725,37.986496123856547
 178883,2013/09/30 00:00:00.000,128 E NEW CIRCLE RD,,"MECHANICAL COMM. $10,001-$25,000", 0.0,ROSENSTEIN DEVELOPMENT ,AIR CONTROL HEATING & COOLING OF LEX,128 E NEW CIRCLE RD,Block Level,E NEW CIRCLE RD,,-84.468684046041105,38.063796155867315
 187373,2015/02/02 00:00:00.000,875 GLASFORD SQ,#106,"MECHANICAL, SINGLE FAMILY", 4153.12,RML CONSTRUCTION LLP,STIVERS HVAC INC,875 GLASFORD SQ,Block Level,GLASFORD SQ,,-84.51641434667539,37.971508367488383
 173310,2012/12/03 00:00:00.000,4384 EVANGELINE LN,,"MECHANICAL, SINGLE FAMILY", 0.0,BALL HOMES INC,STIVERS HVAC INC,4384 EVANGELINE LN,Block Level,EVANGELINE LN,,-84.410279006989725,37.986496123856547
 175448,2013/04/12 00:00:00.000,4292 EVANGELINE LN,,"MECHANICAL, SINGLE FAMILY", 0.0,BALL HOMES,STIVERS HVAC INC,4292 EVANGELINE LN,Block Level,EVANGELINE LN,,-84.410733541559296,37.985846398722487
 178365,2013/09/03 00:00:00.000,416 WHITE OAK TRCE,,SINGLE FAMILY RESIDENCE, 122556.0,JEFFCO LLC,HARMONY HOME BUILDERS LLC,416 WHITE OAK TRCE,Block Level,WHITE OAK TRCE,,-84.556131286589689,38.081875235251673
 184356,2014/08/07 00:00:00.000,171 MARKET ST,,CHURCH REMODELING, 4770.0,CHRIST CHURCH EPISCOPAL,STEPHEN EDWARDS BUILDING MOVERS,171 MARKET ST,Block Level,MARKET ST,,-84.496429850401469,38.049130010397342
 177824,2013/08/02 00:00:00.000,409 W NEW CIRCLE RD,,"MECHANICAL COMM. $2,001-$10,000", 0.0,SMITH REALTOR,AIR CONTROL HEATING & COOLING OF LEX,409 W NEW CIRCLE RD,Block Level,W NEW CIRCLE RD,,-84.477110055808254,38.0710874448501
 168935,2012/04/26 00:00:00.000,805 N BROADWAY PARK,,"MECHANICAL COMM. $2,001-$10,000", 0.0,BILL MORGAN,SENTERS MECHANICAL LLC,805 N BROADWAY PARK,Block Level,N BROADWAY PARK,,-84.479652142015667,38.060834451718627
 182902,2014/05/20 00:00:00.000,3831 BELLEAU WOOD DR,#42,"MECHANICAL, MULTI-FAMILY", 2250.0,RML CONSTRUCTION  ,STIVERS HVAC INC,3831 BELLEAU WOOD DR,Block Level,BELLEAU WOOD DR,,-84.50742655428553,37.972889494917432
 179301,2013/10/22 00:00:00.000,1493 ALEXANDRIA DR,,ZONING COMPLIANCE PERMIT (N/C), 0.0,CONTINENTAL ELECTRONICS,CONTINENTAL ELECTRONICS,1493 ALEXANDRIA DR,Block Level,ALEXANDRIA DR,,-84.552062494718655,38.047748595488578
 167519,2012/02/07 00:00:00.000,149 MOORE DR,,RETAIL SALES REMODELING, 174151.0,"PREMIER HOME CARE, INC",KEBCO INC,149 MOORE DR,Block Level,MOORE DR,,-84.522262931676948,38.000131635044802
 171790,2012/09/06 00:00:00.000,4371 OLD HARRODSBURG RD,,ZONING COMPLIANCE PERMIT (N/C), 0.0,BRICK OVEN PIZZA,DAVIS & DAVIS LLC,4371 OLD HARRODSBURG RD,Block Level,OLD HARRODSBURG RD,,-84.584326813387079,37.996307978717638
 165604,2011/09/16 00:00:00.000,4430 NEWTOWN PIKE,,RESIDENTIAL ADDITION, 72400.0,WALTER ZENT,BROADVIEW BUILDINGS INC,4430 NEWTOWN PIKE,Block Level,NEWTOWN PIKE,,-84.48936265811821,38.160495249960576
 172242,2012/12/04 00:00:00.000,547 W NEW CIRCLE RD,,RETAIL SALES ADDITION, 375000.0,"AUTOZONE, INC.","WOOLARD ATTMAN CONSTRUCTION, INC. ",547 W NEW CIRCLE RD,Block Level,W NEW CIRCLE RD,,-84.479987886929322,38.072139452553884
 184983,2014/10/16 00:00:00.000,3565 NICHOLASVILLE RD,STE 932,REMODELING RESTAURANT, 1200000.0,TRAVINIA ITALIAN KITCHEN,CW HAYES CONSTRUCTION COMPANY ,3565 NICHOLASVILLE RD,Block Level,NICHOLASVILLE RD,,-84.525643828525205,37.987373447988446
 180940,2014/02/06 00:00:00.000,220 CANARY RD,,WRECKING COMMERCIAL, 20000.0,KIMCO REALTY,SUPERIOR DEMOLITION INC,220 CANARY RD,Block Level,CANARY RD,,-84.519209857392298,37.993766051666114
 168189,2012/03/21 00:00:00.000,945 NANDINO BLVD,,SIGNS , 500.0,TERRY DOTSON,SEBASTIAN SIGN & CRANE SERVICE INC,945 NANDINO BLVD,Block Level,NANDINO BLVD,,-84.497663176257362,38.07772515187709
 179444,2013/10/28 00:00:00.000,416 WHITE OAK TRCE,,"MECHANICAL, SINGLE FAMILY", 6600.0,ANDERSON HOMES,ADVANTAGE AIR,416 WHITE OAK TRCE,Block Level,WHITE OAK TRCE,,-84.556131286589689,38.081875235251673
 183772,2014/06/30 00:00:00.000,1651 WHARTON WAY,,TOWNHOUSE, 50000.0,RML CONSTRUCTION,R M L CONSTRUCTION LLC,1651 WHARTON WAY,Block Level,WHARTON WAY,,-84.394532810152739,38.018228347541402
 185587,2014/10/03 00:00:00.000,1663 WHARTON WAY,,"MECHANICAL, SINGLE FAMILY", 3692.0,BALL HOMES INC,STIVERS HVAC INC,1663 WHARTON WAY,Block Level,WHARTON WAY,,-84.394532810152739,38.018228347541402
 169125,2012/05/08 00:00:00.000,273 SOMERSLY PL,,GRADING RESIDENTIAL, 0.0,BARLOW HOMES,COMMONWEALTH DESIGNS INC,273 SOMERSLY PL,Block Level,SOMERSLY PL,,-84.433665030222997,37.985065185421917
